id;date;location_id;person_id;reason_id
8238;2024-05-02;6;2577;1
8239;2024-10-31;12;3087;4
8240;2023-12-21;19;4051;3
8241;2024-12-31;4;538;4
8242;2024-12-18;4;1644;4
8243;2023-07-13;24;4820;1
8244;2024-12-24;28;3650;3
8245;2023-10-18;26;3878;2
8246;2024-05-28;29;24;4
8247;2024-04-15;13;127;2
8248;2024-01-05;1;3377;2
8249;2023-11-22;32;1632;3
8250;2024-09-21;2;1850;4
8251;2024-02-20;19;4175;3
8252;2023-08-17;36;1325;4
8253;2024-11-13;19;3567;2
8254;2024-02-03;1;2714;2
8255;2025-01-15;23;1400;3
8256;2025-01-11;27;3959;3
8257;2024-11-29;29;307;1
8258;2024-12-24;12;4112;4
8259;2024-06-03;16;4678;2
8260;2023-09-16;37;4690;2
8261;2024-04-06;13;1073;1
8262;2024-08-24;28;1650;2
8263;2024-08-26;10;393;3
8264;2023-11-24;39;3831;3
8265;2024-04-10;24;3726;3
8266;2023-07-03;13;1250;2
8267;2023-07-25;27;3755;2
8268;2024-07-28;20;1668;3
8269;2024-07-27;25;4798;2
8270;2024-03-07;11;1505;2
8271;2023-09-23;11;3993;4
8272;2023-11-05;23;4086;4
8273;2024-01-07;19;4536;2
8274;2023-09-02;24;4518;1
8275;2023-11-28;5;4574;1
8276;2024-09-03;8;3787;4
8277;2024-08-11;33;4794;4
8278;2024-04-09;13;1318;2
8279;2024-05-08;6;4529;3
8280;2024-09-25;24;4782;2
8281;2024-07-17;35;2508;2
8282;2024-05-13;14;3257;3
8283;2024-01-09;9;590;2
8284;2024-12-03;39;2014;2
8285;2024-12-11;34;2307;4
8286;2023-10-25;19;3411;2
8287;2024-02-26;36;2675;2
8288;2024-03-06;36;813;4
8289;2024-02-08;5;2771;3
8290;2025-01-17;36;4705;2
8291;2023-11-01;11;3953;1
8292;2023-09-19;13;2617;2
8293;2023-08-26;1;398;1
8294;2023-07-05;23;2604;3
8295;2024-11-28;36;35;3
8296;2023-12-28;24;1398;2
8297;2023-11-15;19;730;3
8298;2024-04-05;1;2765;1
8299;2024-09-10;8;1923;3
8300;2024-03-24;29;95;4
8301;2023-12-02;3;4747;1
8302;2024-07-04;11;27;3
8303;2023-10-06;13;4172;1
8304;2024-07-04;19;2256;3
8305;2025-01-06;21;4149;2
8306;2024-07-25;26;903;2
8307;2024-10-11;19;4758;1
8308;2023-06-22;1;1576;4
8309;2023-12-18;39;4385;3
8310;2024-09-15;24;2703;3
8311;2024-10-03;22;3889;4
8312;2024-10-15;18;2590;2
8313;2024-03-27;21;1547;4
8314;2024-11-27;9;3957;1
8315;2024-11-02;38;1554;3
8316;2023-06-03;10;4694;3
8317;2024-09-12;40;1349;4
8318;2024-05-01;38;3827;1
8319;2024-12-13;37;4308;1
8320;2024-12-05;10;1157;3
8321;2023-12-03;35;2174;1
8322;2024-09-09;35;2209;1
8323;2024-10-24;38;4224;4
8324;2023-09-21;5;3327;2
8325;2024-06-21;22;3025;3
8326;2024-02-11;6;570;4
8327;2025-01-05;40;4007;3
8328;2024-05-17;40;3560;2
8329;2024-08-05;6;3079;2
8330;2024-12-27;26;4859;4
8331;2024-06-07;21;1437;1
8332;2023-10-15;31;3228;1
8333;2024-09-22;20;1891;3
8334;2023-11-06;21;3751;4
8335;2024-08-05;8;4588;2
8336;2024-12-28;8;354;3
8337;2023-12-06;30;2492;1
8338;2024-10-22;1;3172;1
8339;2024-08-03;18;2486;4
8340;2023-09-29;18;3701;4
8341;2023-09-18;40;1744;4
8342;2023-06-11;12;2566;1
8343;2024-11-01;2;4710;4
8344;2024-05-29;32;3523;2
8345;2024-01-12;21;166;2
8346;2023-09-19;27;3892;1
8347;2024-02-15;12;2204;1
8348;2023-10-10;8;2021;1
8349;2024-09-15;11;3948;4
8350;2023-06-16;25;2082;3
8351;2024-11-01;40;4766;2
8352;2024-02-17;1;2231;2
8353;2023-11-25;3;4132;3
8354;2023-11-12;32;3120;4
8355;2024-09-20;6;2588;4
8356;2023-07-07;16;4291;1
8357;2024-10-19;38;2124;2
8358;2024-12-15;4;1858;3
8359;2024-11-05;6;1588;4
8360;2024-08-06;29;3200;3
8361;2024-11-01;9;1430;1
8362;2024-01-14;32;3009;1
8363;2023-07-29;32;1883;2
8364;2024-02-29;22;4126;4
8365;2023-09-30;1;689;1
8366;2024-02-14;28;4870;2
8367;2024-03-20;30;4655;1
8368;2024-06-07;26;2345;4
8369;2024-06-14;22;3866;1
8370;2024-03-14;38;269;3
8371;2023-10-30;33;4246;3
8372;2024-01-03;5;4101;2
8373;2025-01-11;39;354;3
8374;2023-11-07;19;4369;2
8375;2023-10-21;27;1206;2
8376;2023-07-06;40;927;3
8377;2024-04-14;23;913;3
8378;2024-02-29;27;3767;4
8379;2023-07-27;5;2079;4
8380;2024-10-24;32;4422;1
8381;2024-05-22;27;3565;1
8382;2023-08-19;4;2960;1
8383;2024-11-02;11;3339;4
8384;2023-12-02;37;925;2
8385;2024-03-15;9;2747;2
8386;2023-08-22;9;4724;2
8387;2024-09-29;26;2890;4
8388;2024-10-03;30;1;2
8389;2024-06-04;3;1579;2
8390;2024-07-03;17;2063;1
8391;2024-02-10;31;2295;1
8392;2024-12-24;34;3324;4
8393;2024-10-28;31;4635;2
8394;2023-12-07;16;3052;4
8395;2023-08-14;16;3779;4
8396;2024-10-09;2;2690;3
8397;2024-05-09;10;1626;3
8398;2023-12-04;32;1671;2
8399;2023-08-29;4;2128;1
8400;2023-06-29;11;3292;2
8401;2024-07-28;8;4879;1
8402;2024-10-09;40;600;4
8403;2024-07-27;30;2918;3
8404;2023-10-14;13;3564;2
8405;2023-12-11;38;1084;1
8406;2024-02-28;2;2409;4
8407;2024-12-14;38;1142;3
8408;2023-10-21;23;1811;4
8409;2023-11-30;40;2549;4
8410;2024-11-23;10;337;4
8411;2024-12-21;9;3992;2
8412;2024-12-29;31;2463;2
8413;2023-12-04;2;3034;3
8414;2023-12-29;38;2489;1
8415;2024-10-09;34;4283;3
8416;2025-01-24;22;4197;4
8417;2023-08-02;18;2012;1
8418;2024-10-13;11;327;2
8419;2024-04-03;37;2309;1
8420;2024-07-31;33;4630;1
8421;2025-01-15;22;3373;2
8422;2024-02-07;16;1425;2
8423;2024-06-02;6;1370;2
8424;2024-03-01;36;4952;1
8425;2023-12-24;1;4030;2
8426;2023-10-02;22;196;3
8427;2023-10-01;2;3295;2
8428;2023-11-23;8;3275;3
8429;2024-09-23;2;2799;3
8430;2025-01-20;37;772;2
8431;2023-09-20;17;2935;1
8432;2023-11-07;33;1401;1
8433;2023-06-13;12;2921;1
8434;2024-11-30;35;1764;1
8435;2024-12-05;21;3275;4
8436;2023-10-25;20;153;3
8437;2023-08-30;34;2208;3
8438;2024-07-26;38;4575;2
8439;2024-03-03;25;2235;1
8440;2024-04-27;13;2427;2
8441;2023-07-31;33;127;2
8442;2024-12-08;18;1450;2
8443;2023-07-13;4;4123;2
8444;2023-11-14;29;4606;1
8445;2023-09-25;23;2333;3
8446;2024-10-26;19;319;2
8447;2023-12-28;9;3782;4
8448;2024-07-23;24;2157;4
8449;2023-06-21;20;4823;2
8450;2023-06-04;34;883;1
8451;2024-05-04;23;2832;2
8452;2024-03-09;28;520;3
8453;2024-10-25;10;84;4
8454;2024-06-26;28;2574;2
8455;2024-05-10;15;1653;2
8456;2023-11-04;37;2222;1
8457;2024-10-12;7;370;4
8458;2024-10-23;3;1138;1
8459;2023-09-30;7;2999;4
8460;2023-12-09;33;2989;2
8461;2023-12-22;1;1103;1
8462;2023-08-17;36;336;3
8463;2024-05-23;23;1266;2
8464;2024-07-17;16;1616;2
8465;2024-12-02;18;2632;3
8466;2024-11-11;3;3227;4
8467;2024-08-10;40;3274;4
8468;2024-10-13;39;3124;1
8469;2024-04-27;6;4922;2
8470;2023-09-22;7;2311;3
8471;2024-12-09;36;1194;2
8472;2024-12-20;12;2064;2
8473;2024-04-18;34;4243;1
8474;2024-06-24;6;4833;4
8475;2023-09-12;7;1807;2
8476;2023-12-05;26;430;1
8477;2024-11-01;9;4379;3
8478;2024-02-06;10;2203;3
8479;2023-06-27;10;3005;3
8480;2023-11-26;36;4352;4
8481;2025-01-08;28;1788;4
8482;2024-01-19;29;948;2
8483;2024-03-13;32;4714;1
8484;2024-03-17;32;1263;2
8485;2023-09-08;10;1522;4
8486;2024-02-10;34;2636;3
8487;2024-07-22;39;4014;1
8488;2023-10-01;40;4120;1
8489;2024-11-03;15;2844;3
8490;2024-02-21;25;307;4
8491;2024-07-05;11;152;2
8492;2024-02-01;7;1817;2
8493;2025-01-18;7;3241;1
8494;2023-06-26;3;4798;2
8495;2023-11-11;12;4141;4
8496;2023-09-01;40;4284;4
8497;2025-01-15;35;3410;3
8498;2023-12-13;2;2410;2
8499;2024-09-07;10;3556;2
8500;2024-05-02;1;4184;3
8501;2024-06-23;15;2306;1
8502;2023-12-18;37;1156;2
8503;2023-10-21;22;2673;3
8504;2024-11-01;40;813;1
8505;2024-03-23;1;4987;4
8506;2023-11-04;21;2399;2
8507;2023-10-02;17;523;2
8508;2024-11-29;3;429;2
8509;2023-12-01;37;1180;1
8510;2024-02-05;31;236;1
8511;2024-05-02;8;3588;3
8512;2023-09-13;22;3018;2
8513;2025-01-05;12;3982;1
8514;2023-09-29;32;1704;3
8515;2023-08-31;22;3638;1
8516;2024-12-23;40;1206;1
8517;2024-08-20;36;266;1
8518;2023-12-05;39;250;4
8519;2024-09-04;37;1773;4
8520;2023-09-17;31;4115;2
8521;2024-01-07;39;3619;1
8522;2024-12-15;33;2573;3
8523;2025-01-07;39;709;1
8524;2024-03-17;17;4657;4
8525;2024-10-12;20;934;4
8526;2023-07-22;25;350;1
8527;2023-11-21;28;4823;2
8528;2024-04-14;15;3248;2
8529;2024-12-05;24;152;1
8530;2024-11-14;37;1423;1
8531;2023-10-03;25;1292;3
8532;2024-10-06;2;4423;3
8533;2023-08-30;5;1610;3
8534;2024-04-29;21;2091;3
8535;2025-01-05;29;166;4
8536;2024-04-02;30;874;2
8537;2024-04-02;36;2696;3
8538;2024-03-17;33;3480;2
8539;2024-06-25;23;3172;1
8540;2025-01-06;39;3313;4
8541;2023-11-30;22;410;3
8542;2023-08-22;31;158;2
8543;2023-09-14;16;2472;2
8544;2023-09-25;18;3993;3
8545;2024-03-12;3;3032;2
8546;2023-08-24;9;1251;3
8547;2023-07-13;1;818;1
8548;2024-02-11;28;2340;4
8549;2024-08-23;8;910;2
8550;2024-07-03;33;3996;4
8551;2024-10-02;2;1900;3
8552;2024-09-11;23;1941;3
8553;2023-11-21;36;1621;2
8554;2024-07-19;40;3592;1
8555;2025-01-15;9;4255;2
8556;2023-09-19;3;243;1
8557;2024-05-28;11;1918;1
8558;2024-05-15;11;1017;4
8559;2024-04-21;39;1944;4
8560;2024-01-06;10;1513;1
8561;2024-11-06;1;1518;3
8562;2024-06-07;18;377;2
8563;2023-08-19;14;4093;3
8564;2024-12-12;19;322;3
8565;2024-06-22;14;2495;1
8566;2023-06-14;13;1229;4
8567;2023-08-19;29;753;4
8568;2023-07-18;37;4572;2
8569;2024-12-21;37;2399;2
8570;2023-11-07;9;3181;2
8571;2024-10-17;28;1839;3
8572;2024-05-27;6;4832;2
8573;2024-10-03;13;3138;2
8574;2024-10-21;11;313;4
8575;2024-08-20;21;4017;3
8576;2023-08-29;14;3300;4
8577;2024-09-06;25;404;1
8578;2024-01-28;10;448;4
8579;2024-10-12;5;120;3
8580;2023-12-16;20;3198;1
8581;2024-02-15;32;2690;2
8582;2024-10-24;23;3025;3
8583;2024-08-21;23;3056;3
8584;2024-11-07;31;3036;1
8585;2024-08-06;36;1248;2
8586;2023-11-23;3;3413;1
8587;2024-01-20;27;1369;4
8588;2023-12-23;25;1490;2
8589;2024-12-25;15;4698;3
8590;2023-11-29;36;1252;2
8591;2023-08-28;29;2215;1
8592;2024-07-22;23;1602;4
8593;2024-11-29;17;3934;4
8594;2023-09-29;29;4368;3
8595;2023-06-14;35;2029;3
8596;2023-10-23;38;2804;4
8597;2024-05-24;6;857;4
8598;2023-09-13;10;1307;4
8599;2023-07-01;3;973;3
8600;2024-02-07;17;610;4
8601;2023-07-01;28;3935;1
8602;2024-09-28;4;2486;4
8603;2024-10-03;3;3207;4
8604;2025-01-05;18;268;4
8605;2024-06-16;14;346;3
8606;2024-04-05;16;3325;2
8607;2024-04-02;37;1818;3
8608;2024-03-29;20;1525;1
8609;2024-11-05;3;2796;3
8610;2024-01-05;18;792;4
8611;2023-07-26;4;4522;2
8612;2024-04-29;16;3763;3
8613;2024-02-12;28;628;3
8614;2024-11-02;40;1776;2
8615;2024-03-05;31;3022;2
8616;2024-10-26;36;1594;4
8617;2023-11-24;25;2814;3
8618;2023-09-09;1;2033;1
8619;2023-12-08;18;3931;2
8620;2024-05-18;21;1175;4
8621;2024-03-22;1;3017;2
8622;2023-06-11;9;1506;4
8623;2024-03-10;35;1311;3
8624;2024-07-26;37;4378;2
8625;2024-03-19;30;1360;3
8626;2024-11-07;2;141;3
8627;2024-05-12;39;2775;3
8628;2024-02-08;35;3014;1
8629;2024-09-09;32;975;2
8630;2024-11-30;25;1209;2
8631;2023-09-04;16;4265;3
8632;2023-12-19;18;4223;2
8633;2024-09-22;28;2596;4
8634;2024-10-02;40;2119;1
8635;2024-04-01;24;4723;3
8636;2024-08-06;35;4467;4
8637;2024-11-02;14;1828;1
8638;2024-02-26;18;3908;1
8639;2023-11-27;26;2445;1
8640;2024-02-18;12;2306;2
8641;2024-03-11;15;69;3
8642;2024-08-18;25;795;1
8643;2024-01-08;18;4332;2
8644;2024-11-04;11;1990;3
8645;2023-07-18;23;3543;2
8646;2023-10-25;10;1947;3
8647;2023-09-05;9;4371;2
8648;2023-07-07;18;56;1
8649;2023-10-23;22;3167;3
8650;2024-10-28;17;1568;1
8651;2023-07-10;19;2383;3
8652;2024-12-02;35;3285;3
8653;2023-12-26;23;4628;4
8654;2023-06-08;6;3042;1
8655;2024-06-28;34;4002;2
8656;2024-07-05;4;4627;3
8657;2023-06-21;32;2012;2
8658;2024-07-19;2;2258;1
8659;2023-06-17;35;2689;4
8660;2023-10-14;5;2155;1
8661;2023-07-07;8;8;4
8662;2024-02-14;12;3453;3
8663;2024-09-09;24;2593;4
8664;2024-07-03;6;4349;4
8665;2023-06-27;40;1644;4
8666;2023-08-26;38;1104;2
8667;2023-08-20;16;3475;2
8668;2024-12-31;7;354;2
8669;2025-01-17;40;2286;3
8670;2023-10-05;25;948;1
8671;2023-09-01;36;2301;2
8672;2024-06-22;13;3042;3
8673;2024-02-26;18;296;2
8674;2023-07-28;34;1960;4
8675;2024-10-17;26;1207;1
8676;2023-10-19;22;1279;1
8677;2024-01-14;13;108;1
8678;2023-08-07;35;1328;3
8679;2023-08-11;9;4511;3
8680;2023-12-15;33;2801;4
8681;2024-07-10;6;4587;4
8682;2023-11-07;37;1270;3
8683;2024-07-07;39;3347;3
8684;2023-12-07;19;3146;3
8685;2024-01-02;34;4418;2
8686;2023-10-23;16;4418;2
8687;2024-02-20;4;2658;2
8688;2023-08-22;24;3449;3
8689;2023-11-17;11;3564;3
8690;2024-12-06;1;411;1
8691;2024-09-15;5;3389;2
8692;2024-06-19;22;2411;4
8693;2024-03-06;26;1967;4
8694;2023-10-28;5;1292;4
8695;2023-08-14;2;1663;2
8696;2024-05-02;16;811;4
8697;2024-06-23;12;1418;3
8698;2023-09-01;20;4392;1
8699;2023-10-22;30;389;3
8700;2023-07-17;30;1938;3
8701;2024-03-27;20;4055;1
8702;2024-04-10;36;4341;2
8703;2023-07-18;29;3222;4
8704;2024-02-11;28;4822;4
8705;2024-01-17;8;1717;3
8706;2024-11-23;9;4261;2
8707;2024-10-20;10;907;3
8708;2024-05-31;17;4895;2
8709;2024-02-22;34;4438;1
8710;2024-08-31;11;1911;4
8711;2024-05-02;19;831;3
8712;2025-01-20;22;2986;3
8713;2023-12-07;3;3153;2
8714;2024-06-30;22;3857;4
8715;2023-09-16;30;3767;3
8716;2024-03-16;6;247;4
8717;2023-10-20;30;3355;1
8718;2024-08-26;30;751;2
8719;2024-11-17;16;1595;1
8720;2024-05-04;24;955;2
8721;2023-09-15;15;622;2
8722;2024-10-30;33;2535;3
8723;2023-12-03;18;4752;4
8724;2023-12-29;32;4122;3
8725;2024-04-07;28;4376;4
8726;2023-11-10;15;3783;3
8727;2024-08-20;11;4022;2
8728;2024-09-13;35;792;3
8729;2024-01-02;7;4945;3
8730;2024-01-09;22;4723;4
8731;2023-07-16;39;1828;3
8732;2023-11-29;40;642;3
8733;2024-04-09;13;1217;1
8734;2023-12-27;26;4010;3
8735;2024-06-08;8;382;1
8736;2023-10-12;35;3616;4
8737;2023-11-13;10;800;4
8738;2024-05-15;19;3450;1
8739;2024-01-24;31;1888;1
8740;2024-11-18;9;3860;2
8741;2023-06-25;30;395;1
8742;2024-11-09;31;1646;2
8743;2024-11-11;2;1667;4
8744;2024-08-25;11;4872;1
8745;2024-11-03;36;3054;4
8746;2023-08-13;27;2908;3
8747;2024-04-21;24;268;3
8748;2024-10-19;29;2752;2
8749;2023-07-02;34;3387;1
8750;2024-06-15;25;2388;4
8751;2024-09-18;30;1655;4
8752;2023-11-28;7;1593;4
8753;2024-08-26;8;4667;4
8754;2023-06-24;37;1447;1
8755;2024-02-23;3;669;3
8756;2024-04-13;37;2384;1
8757;2024-10-15;29;4650;3
8758;2024-12-12;17;1336;1
8759;2023-12-16;24;2035;2
8760;2024-08-28;40;3598;2
8761;2024-09-15;22;1976;4
8762;2023-06-19;27;3754;1
8763;2024-04-27;37;1254;4
8764;2024-10-03;37;856;4
8765;2023-11-20;20;4938;4
8766;2023-09-06;24;3026;4
8767;2024-07-12;1;3875;4
8768;2024-12-14;17;3067;1
8769;2023-07-10;12;1846;4
8770;2024-10-15;27;90;4
8771;2025-01-12;21;1984;3
8772;2024-03-01;6;1243;4
8773;2024-08-04;19;243;2
8774;2024-08-05;10;2033;1
8775;2023-09-13;31;999;3
8776;2024-11-04;31;4204;4
8777;2024-07-27;14;470;1
8778;2024-10-02;3;304;1
8779;2024-08-11;32;3524;2
8780;2023-07-16;4;2562;3
8781;2024-03-03;13;4732;4
8782;2024-01-29;25;3151;4
8783;2024-10-17;5;1309;1
8784;2024-03-21;9;2067;2
8785;2024-01-12;9;3297;3
8786;2024-05-24;16;4197;4
8787;2023-06-27;8;4658;4
8788;2024-12-31;26;3782;2
8789;2025-01-05;27;2993;4
8790;2024-05-29;22;3705;4
8791;2023-06-19;31;2169;2
8792;2024-10-30;18;3411;2
8793;2024-02-20;15;1614;1
8794;2024-02-01;34;882;2
8795;2024-08-11;25;3142;2
8796;2023-09-11;35;119;3
8797;2024-04-29;13;2793;4
8798;2024-10-17;15;2367;4
8799;2024-04-19;11;3350;3
8800;2023-07-22;12;1624;4
8801;2024-02-04;21;4239;3
8802;2024-10-03;37;976;1
8803;2024-04-07;40;3444;3
8804;2023-06-17;20;3297;2
8805;2024-10-27;23;1738;2
8806;2024-05-13;3;4323;2
8807;2023-08-10;4;207;3
8808;2023-12-01;11;4055;2
8809;2024-12-05;39;465;4
8810;2023-09-15;31;1399;2
8811;2024-07-12;3;4107;4
8812;2024-11-18;26;4250;4
8813;2024-01-26;36;4499;1
8814;2023-11-12;38;1913;4
8815;2024-03-18;23;4696;2
8816;2024-08-26;10;471;1
8817;2023-10-03;4;4457;2
8818;2024-09-25;33;3665;1
8819;2024-03-21;30;3447;2
8820;2023-06-28;33;4934;1
8821;2023-06-07;27;133;1
8822;2024-03-08;27;1392;1
8823;2024-07-02;11;1563;4
8824;2024-07-31;37;2847;2
8825;2024-02-02;21;2218;2
8826;2025-01-22;20;3980;3
8827;2024-10-22;40;3392;1
8828;2024-05-21;13;1508;3
8829;2024-02-03;9;2004;3
8830;2024-02-25;3;2191;3
8831;2024-09-06;19;3809;2
8832;2024-02-07;25;1676;1
8833;2024-07-29;30;1537;2
8834;2023-12-16;2;4396;1
8835;2024-01-12;37;1538;3
8836;2023-09-06;4;4168;1
8837;2024-08-31;36;1716;3
8838;2024-08-20;27;3104;4
8839;2024-09-20;3;650;4
8840;2025-01-24;18;1218;1
8841;2024-03-27;35;4653;4
8842;2023-11-08;29;4024;4
8843;2024-12-05;30;592;4
8844;2023-06-28;21;3164;3
8845;2024-08-25;3;2685;1
8846;2023-07-06;34;2191;1
8847;2024-09-22;23;2486;2
8848;2023-07-08;36;1448;1
8849;2024-10-02;17;2045;2
8850;2024-07-06;37;745;2
8851;2023-10-22;13;973;4
8852;2023-07-01;38;2637;4
8853;2023-12-10;10;4744;2
8854;2024-10-03;37;424;2
8855;2023-08-31;8;1673;4
8856;2024-08-19;16;353;2
8857;2023-12-12;12;1904;2
8858;2024-08-03;17;278;3
8859;2023-09-03;6;1345;2
8860;2023-10-14;35;4312;1
8861;2023-06-30;33;451;1
8862;2024-11-30;39;3526;1
8863;2024-08-24;7;4318;2
8864;2023-12-30;10;1438;1
8865;2024-07-03;29;978;1
8866;2024-07-25;27;4688;2
8867;2024-04-20;39;108;3
8868;2023-08-06;36;2611;3
8869;2024-10-31;34;3802;1
8870;2024-03-14;18;4556;3
8871;2024-04-17;32;3490;2
8872;2024-09-08;11;3272;4
8873;2024-01-27;9;107;3
8874;2024-12-08;9;1894;2
8875;2024-01-23;27;1997;1
8876;2024-04-06;28;4671;1
8877;2023-12-03;15;3429;2
8878;2023-07-30;24;2538;4
8879;2024-04-30;22;3316;4
8880;2024-12-09;7;259;3
8881;2024-10-27;31;4241;4
8882;2023-10-13;9;3894;1
8883;2023-09-29;25;3574;1
8884;2024-02-29;22;812;3
8885;2023-11-20;12;4815;3
8886;2024-12-19;7;2083;4
8887;2024-02-03;21;602;3
8888;2024-08-21;2;1229;1
8889;2023-10-26;18;3598;2
8890;2023-06-14;37;4035;3
8891;2024-04-11;13;4132;3
8892;2024-12-07;36;3090;1
8893;2024-03-23;19;3994;3
8894;2024-06-07;12;1503;3
8895;2024-03-30;40;313;4
8896;2024-02-10;25;2521;3
8897;2023-10-06;22;4215;2
8898;2024-01-03;17;216;1
8899;2024-08-09;22;3466;3
8900;2024-06-29;21;2745;1
8901;2024-10-03;26;4890;3
8902;2024-09-17;7;4475;1
8903;2024-02-05;23;4923;1
8904;2023-07-03;12;519;2
8905;2025-01-18;2;1988;3
8906;2024-12-29;10;495;1
8907;2024-09-19;4;4347;3
8908;2024-07-09;16;785;4
8909;2023-08-28;3;2730;4
8910;2024-02-13;2;840;4
8911;2023-11-17;17;2846;1
8912;2024-09-18;25;2120;1
8913;2024-05-07;24;3842;1
8914;2024-01-07;36;2391;3
8915;2024-11-22;14;3354;1
8916;2024-05-06;9;1039;2
8917;2023-08-20;26;1590;1
8918;2025-01-07;28;2412;3
8919;2024-02-15;20;4424;2
8920;2024-05-30;26;351;1
8921;2023-06-11;16;4284;1
8922;2024-02-04;2;512;2
8923;2024-05-05;2;2837;2
8924;2024-07-22;12;1146;1
8925;2025-01-11;32;612;3
8926;2023-09-22;20;1125;3
8927;2024-04-23;8;4934;1
8928;2024-02-02;5;1759;1
8929;2023-11-16;20;255;4
8930;2023-11-06;1;554;2
8931;2024-04-12;31;4612;4
8932;2024-12-16;37;1245;4
8933;2024-02-10;1;1051;1
8934;2024-02-13;24;2775;3
8935;2023-08-12;16;1502;1
8936;2023-06-27;1;2383;2
8937;2024-01-17;34;850;3
8938;2024-03-13;13;3793;2
8939;2024-01-02;23;1945;4
8940;2024-02-13;29;2271;3
8941;2024-10-02;7;386;1
8942;2024-12-03;4;467;3
8943;2024-09-25;3;722;3
8944;2023-11-03;13;4387;2
8945;2024-07-04;17;170;1
8946;2024-04-18;33;959;3
8947;2024-06-21;34;3383;2
8948;2023-09-08;15;3094;4
8949;2024-02-16;17;2575;1
8950;2023-09-01;3;3448;1
8951;2024-10-25;14;4474;2
8952;2024-11-14;10;4235;1
8953;2024-08-26;11;364;2
8954;2023-06-09;40;463;2
8955;2023-12-20;28;3311;1
8956;2024-10-11;35;260;3
8957;2023-09-30;33;2376;2
8958;2023-11-14;32;318;4
8959;2023-11-03;39;2220;4
8960;2024-01-01;23;665;2
8961;2024-10-01;14;1707;2
8962;2024-04-20;22;760;3
8963;2024-01-07;18;178;2
8964;2024-05-27;10;4441;1
8965;2023-09-11;16;3430;3
8966;2024-10-21;11;4957;2
8967;2023-08-23;6;3280;4
8968;2024-05-24;25;1950;1
8969;2024-11-19;40;4058;1
8970;2024-09-14;28;612;4
8971;2024-09-18;3;163;2
8972;2025-01-23;8;2244;4
8973;2025-01-18;29;4036;4
8974;2023-09-20;12;4228;2
8975;2023-09-13;32;708;2
8976;2024-03-05;8;1376;2
8977;2023-09-15;10;3109;3
8978;2024-08-06;17;2848;3
8979;2024-09-14;32;3535;2
8980;2023-07-27;29;1515;1
8981;2024-07-19;31;854;3
8982;2023-10-05;3;406;1
8983;2024-08-12;18;3671;1
8984;2024-11-15;11;3764;3
8985;2024-05-14;11;4289;1
8986;2024-03-20;30;2406;4
8987;2024-03-08;18;3453;4
8988;2024-06-16;34;4437;1
8989;2024-12-13;23;609;1
8990;2024-07-04;32;3224;2
8991;2024-01-09;29;1163;1
8992;2024-08-25;40;1323;4
8993;2024-08-30;30;1279;2
8994;2024-06-03;35;4799;3
8995;2024-08-01;35;2583;1
8996;2024-05-10;25;4306;4
8997;2025-01-01;34;2576;2
8998;2024-04-19;15;2566;3
8999;2023-08-30;25;3796;3
9000;2024-04-24;28;3939;1
9001;2025-01-14;6;4623;2
9002;2024-07-01;5;3212;1
9003;2023-10-01;32;971;1
9004;2024-12-12;19;488;1
9005;2023-09-21;16;2360;2
9006;2023-12-11;16;2622;3
9007;2023-11-12;24;434;1
9008;2024-04-19;12;2855;4
9009;2023-06-26;27;553;3
9010;2023-10-11;29;2517;4
9011;2023-07-21;31;2914;2
9012;2024-03-19;30;3150;1
9013;2025-01-23;38;2905;1
9014;2024-08-12;12;4038;4
9015;2023-12-28;32;2681;1
9016;2024-05-07;22;242;1
9017;2023-07-29;16;3347;1
9018;2024-02-28;7;1574;2
9019;2023-10-07;30;4019;2
9020;2025-01-17;1;1558;3
9021;2024-11-04;13;202;4
9022;2024-07-09;30;2942;1
9023;2024-12-11;34;2777;1
9024;2024-06-22;14;4699;4
9025;2024-04-13;18;1967;1
9026;2024-12-30;3;1178;1
9027;2023-09-27;20;1587;3
9028;2024-11-01;36;3015;1
9029;2023-10-01;4;1820;4
9030;2023-06-19;33;3615;4
9031;2024-11-17;7;4857;2
9032;2023-09-28;35;3676;2
9033;2024-03-21;1;1646;3
9034;2023-11-16;24;1657;2
9035;2023-08-07;8;2489;3
9036;2024-12-07;15;3477;4
9037;2023-06-03;10;3941;3
9038;2024-01-13;4;595;3
9039;2024-01-24;4;2777;1
9040;2024-07-12;22;4055;4
9041;2023-11-20;29;4304;2
9042;2024-05-10;6;4136;4
9043;2024-01-05;36;4909;1
9044;2023-06-29;5;721;1
9045;2024-11-01;28;471;3
9046;2023-12-13;11;624;4
9047;2023-06-30;6;1006;4
9048;2023-08-19;39;3704;2
9049;2024-03-15;3;15;2
9050;2024-03-10;10;7;2
9051;2024-01-10;24;1059;2
9052;2024-01-01;8;1872;4
9053;2023-09-27;29;3958;3
9054;2023-06-03;36;3115;3
9055;2024-06-19;29;3639;1
9056;2023-11-26;2;2532;4
9057;2023-08-01;6;2044;4
9058;2024-07-13;40;3554;1
9059;2024-05-14;25;4228;4
9060;2024-09-14;23;4496;3
9061;2023-06-16;38;1480;1
9062;2024-03-08;34;731;1
9063;2023-09-30;32;792;4
9064;2024-10-03;22;1223;2
9065;2024-11-28;26;788;3
9066;2024-01-13;34;4436;1
9067;2023-06-28;36;2397;2
9068;2023-08-06;32;2733;3
9069;2024-10-29;12;2350;3
